time,"# warm-ups since codes cleared ()","Altitude (GPS) (feet)","Average speed (GPS) (mph)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Intake air temperature (℉)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (mph)","Throttle position (%)","Timing advance (°)",Latitude,Longtitude,
20:47:33.651,,,,77,,,,,,6.25,13.8,,,,,,,33.74749083540751,-117.13102078076184,
20:47:33.793,,,,77,,,,,,6.25,13.8,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.093,,,,77,,,,,,6.25,13.8,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.145,,,,77,,,,,,6.25,13.8,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.457,,,,77,,,,,,6.25,13.8,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.506,,,,77,,,,,,6.25,13.9,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.653,,,,77,,,,,,6.25,13.9,,,,,,,33.74749083540751,-117.13102078076184,
20:47:34.953,,,,77,,,,,,6.25,13.9,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.040,,,,77,,,,,,6.25,13.9,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.355,,,,77,,,,,,6.25,13.9,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.408,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.569,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.879,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:35.930,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:36.224,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:36.275,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:36.418,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:36.718,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:36.772,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.079,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.131,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.291,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.588,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.651,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:37.964,,,,77,,,,,,6.25,14,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.015,,,,77,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.158,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.459,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.560,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.888,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:38.944,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.099,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.418,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.480,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.787,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.845,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:39.998,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:40.318,,,,78.80000000000001,,,,,,6.25,14.1,,,,,,,33.74749083540751,-117.13102078076184,
20:47:40.371,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:40.698,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:40.763,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:40.927,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749083540751,-117.13102078076184,
20:47:41.257,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:41.315,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:41.610,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:41.662,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:41.819,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.118,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.172,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.478,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.531,,,,78.80000000000001,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.689,,,,78.80000000000001,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:42.989,,,,78.80000000000001,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:43.042,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:43.384,,,,78.80000000000001,,,,,,6.25,14.2,,,,,,,33.74749976054397,-117.1310280401102,
20:47:43.430,,,,78.80000000000001,,,,,,6.25,14.3,,,,,,,33.74749976054397,-117.1310280401102,
20:47:43.575,,,,80.6,,,,,,6.25,14.3,,,,,,,33.74749976054397,-117.1310280401102,
20:47:43.889,,,,80.6,,,,,,6.25,14.3,,,,,,,33.74749976054397,-117.1310280401102,
20:47:43.941,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976054397,-117.1310280401102,
20:47:44.248,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:44.302,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:44.460,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:44.791,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:44.842,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:45.156,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:45.223,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:45.394,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:45.797,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:45.868,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:46.187,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:46.236,,,,80.6,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:46.386,,,,82.4,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:46.704,,,,82.4,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:46.764,,,,82.4,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:47.072,,,,82.4,,,,,,6.25,14.2,,,,,,,33.74749976048001,-117.13102804005818,
20:47:47.121,,,,82.4,,,,,,6.25,14.3,,,,,,,33.74749976048001,-117.13102804005818,
20:47:47.271,,,,82.4,,,,,,6.25,14.3,,,,,,,33.74749976048001,-117.13102804005818,
20:47:47.567,,,,82.4,,,,,,6.25,14.3,,,,,,,33.74749976048001,-117.13102804005818,
20:47:47.616,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:47.930,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:47.976,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:48.142,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:48.463,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:48.517,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:48.834,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:48.895,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.048,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.349,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.401,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.695,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.747,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:49.907,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:50.211,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709499751494,-117.13119237423953,
20:47:50.271,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:50.569,,,,82.4,,,,,,6.25,14.3,,,,,,,33.747709499751494,-117.13119237423953,
20:47:50.617,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:50.776,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.080,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.142,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.458,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.515,,,,82.4,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.663,,,,84.2,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:51.961,,,,84.2,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:52.010,,,,84.2,,,,,,6.25,14.2,,,,,,,33.747709471476306,-117.13119235511803,
20:47:52.306,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:52.355,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:52.500,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:52.804,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:52.851,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:53.177,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:53.242,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:53.401,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:53.701,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:53.751,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.061,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.119,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.271,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.572,,,,84.2,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.622,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.934,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:54.982,,,,84.2,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:55.138,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:55.441,,,,86,,,,,,6.25,14.3,,,,,,,33.747589906234786,-117.13109971262402,
20:47:55.491,,,,86,,,,,,6.25,14.2,,,,,,,33.747589906234786,-117.13109971262402,
20:47:55.802,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:55.851,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.015,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.315,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.361,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.677,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.737,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:56.919,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:57.260,,,,86,,,,,,6.25,14.3,,,,,,,33.7477547023112,-117.13113505687605,
20:47:57.309,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:57.614,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:57.668,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:57.827,,,,86,,,,,,6.25,14.2,,,,,,,33.7477547023112,-117.13113505687605,
20:47:58.119,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.127,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.177,,1580.5160973158263,,86,,,,,,6.25,14.3,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.488,,1580.5160973158263,,86,,,,,,6.25,14.3,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.538,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.696,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:58.997,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:59.047,,1580.5160973158263,,86,,,,,,6.25,14.2,,,,0.9618826215832081,,,33.74749125450267,-117.13101499724866,
20:47:59.319,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.74748982957913,-117.13101365614415,
20:47:59.362,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.74748982957913,-117.13101365614415,
20:47:59.418,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.74748982957913,-117.13101365614415,
20:47:59.567,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.74748982957913,-117.13101365614415,
20:47:59.886,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.747499393923164,-117.13102455049658,
20:47:59.945,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.747499393923164,-117.13102455049658,
20:48:00.248,,1576.1156786756897,0,86,,,,,,6.25,14.2,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:00.305,,1576.1156786756897,0,86,,,,,,6.25,14.3,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:00.456,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:00.782,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:00.832,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:01.147,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.74749418816878,-117.13101348850608,
20:48:01.206,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.747496157916025,-117.13101365614415,
20:48:01.374,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.747496157916025,-117.13101365614415,
20:48:01.686,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.3,,,,0,,,33.747496157916025,-117.13101365614415,
20:48:01.745,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.2,,,,0,,,33.747496157916025,-117.13101365614415,
20:48:02.058,,1576.1156786756897,0,87.80000000000001,,,,,,6.25,14.2,,,,0,,,33.747496157916025,-117.13101365614415,
